rating,title,text,date
1,(No title),"Totally fraud hai ye log, sirf business karne ke liye baithe hai, bahot sara deduction hota hai yahan pe, jab hum buy karte hai tabhi share niche chale jaate hai, aur kabhi kabhi pure din ke low par bhi buy karte hai to bhi niche chala jata hai share, ek din 1000 ka profit dete hai aur 2000 ka loss karva dete hai. bhai sahab kahin pe mahenat kar ke paisa kama lena lekin zyada paisa banane ki lalach me yahan mat aana, saari kamai chali jayegi. Duniya ke saare system operator se hi chalte hai",2026-06-01
4,(No title),on executing fno directly at positions app is showing glitch,2026-06-01
5,(No title),noice,2026-06-01
5,(No title),Very Good,2026-06-01
5,(No title),good,2026-06-01
5,(No title),super,2026-06-01
5,(No title),excellent,2026-06-01
1,(No title),nope it's fraud cuz while I sell my stocks the sell's price does not added to stock balance if u won't believe it then u see by adding 100 rupees and get a loss. fr,2026-06-01
5,(No title),nice,2026-06-01
1,(No title),pathetic app pathetic customer care service that's why I love zerodha. Groww is one of the worst app very bad.,2026-06-01
5,(No title),this app is good,2026-06-01
5,(No title),charge extra,2026-06-01
5,(No title),excellent,2026-06-01
5,(No title),"good experience, bizness news update nice",2026-06-01
5,(No title),Nice,2026-06-01
5,(No title),good,2026-06-01
5,(No title),good,2026-06-01
5,(No title),Good,2026-06-01
5,(No title),good app,2026-06-01
5,(No title),good,2026-06-01
5,(No title),super,2026-06-01
4,(No title),good 👍,2026-06-01
5,(No title),Helpful for our इन्वेस्टमेंट & peaceful life.,2026-06-01
5,(No title),👍,2026-06-01
4,(No title),nic,2026-06-01
5,(No title),nice,2026-06-01
4,(No title),The Nifty index chart lags in Scalper chart. CE and PE are as per time. I have naked option bought and later I want to convert it to bull call strategy. The margin required get very high. Why? Bring safe exit commodity FnO.,2026-06-01
5,(No title),ok,2026-06-01
1,(No title),"after the recent update, the UI is not good. previous was good",2026-06-01
5,(No title),good,2026-06-01
5,(No title),very good app,2026-06-01
5,(No title),good,2026-06-01
5,(No title),good app,2026-06-01
5,(No title),nice,2026-06-01
5,(No title),nice,2026-06-01
5,(No title),बढ़िया है।,2026-06-01
5,(No title),Good app,2026-06-01
1,(No title),1. After new update no expiry is written - when it is there - there was section were we can see stocks news its has also gone ... very bad update 😒,2026-06-01
1,(No title),This application doesn't deserve a single star. News was previously available but it's now disappeared. Worst update done to the application.,2026-06-01
5,(No title),good,2026-06-01
5,(No title),Awesome,2026-06-01
5,(No title),best app I have ever used,2026-06-01
5,(No title),बहुत बढ़िया ऐप है डिमैट अकाउंट के साथ साथ म्युचुअल फंड में इन्वेस्ट करने के लिए सबसे अच्छा ऐप है मेरे सबसे सरल भी है और आसानी से समझ में भी आ जाता है रजिस्टर्ड है गारंटीड है,2026-06-01
5,(No title),super performance,2026-06-01
5,(No title),kaam ak number ka hai par kabhi kabhi stock jo sell karna hota hai hai to ak baar me nahi hota hai,2026-06-01
5,(No title),good 👍,2026-06-01
5,(No title),or grow application very nice serve,2026-06-01
5,(No title),good,2026-06-01
5,(No title),excellent 👍,2026-06-01
5,(No title),good,2026-06-01
5,(No title),very nice,2026-06-01
1,(No title),Slow service. Need to withdraw money from my wallet but the app says wait for 12 hrs.,2026-06-01
5,(No title),bhaiya aap sabhi brokerage kar lete hain thoda kam kar dijiye brokerage fees payable,2026-06-01
5,(No title),Very Nice,2026-06-01
5,(No title),Smooth Experience.,2026-06-01
1,(No title),bekar hai eske new update se stock news ka option hi nhi dikh raha hai ab,2026-06-01
5,(No title),verry verry best,2026-06-01
5,(No title),its amezing,2026-06-01
5,(No title),excellent and easy,2026-06-01
5,(No title),nice,2026-06-01
5,(No title),very smart application,2026-06-01
4,(No title),"experience is nice , global indices charts should be visible just like nifty 50 in details along with Brent crude , as Indian markets are dependent on international factor",2026-06-01
5,(No title),super,2026-05-31
5,(No title),excellent,2026-05-31
5,(No title),very nice apps,2026-05-31
4,(No title),nice,2026-05-31
1,(No title),company financial performance section update is wrost. old is best great. not clear view and details. old is good. back old,2026-05-31
1,(No title),choor hai ye log aap ke account se apni margi se ched chad karte hai uski vajha se aap ko nuksan ho tho bhi inhe koi phark nahi padhta govt ko inki karye pranali per dhayan dena chahiye kyuki inke custmer care per baat karo tho woh company polsi batate hai,2026-05-31
5,(No title),good,2026-05-31
5,(No title),mind-blowing,2026-05-31
5,(No title),ସୋପରେ,2026-05-31
5,(No title),nice app,2026-05-31
1,(No title),I do not like,2026-05-31
5,(No title),Great for Bharat,2026-05-31
5,(No title),best working this app 👍,2026-05-31
2,(No title),Grow Application hang sometimes... and orders charges so much,2026-05-31
1,(No title),apart from being simple and easy to use it is the most useless app in terms of interface lagging problems I have lost so many trades due to its lagging interface after each update it jumps way ahead from the previous problem and gives me more headaches in between trading time. that's why I am planning to shift my trading app to zerodha again,2026-05-31
5,(No title),I use this grow app very long time this is useful and helpful and good service,2026-05-31
5,(No title),nice app Someshwar,2026-05-31
5,(No title),👍 good,2026-05-31
5,(No title),good app,2026-05-31
5,(No title),very good 😊,2026-05-31
1,(No title),Kite app better than groww . Because of charts and Unable To Place Certain % percent of stoploss,2026-05-31
5,(No title),Good,2026-05-31
5,(No title),good,2026-05-31
1,(No title),Don't want to give a single star but without giving this can't place the review. The old application was good where we can see the news even when the market is closed. The updated application is more than the worst. Worst application ever gone through.,2026-05-31
5,(No title),Good Nice app best,2026-05-31
3,(No title),The sorting option must include Internal/External parameters as well for better user interface,2026-05-31
5,(No title),that app is very good from traders,2026-05-31
1,(No title),bro don't use this app for investment they charge tooooo much and with sbi brokerage are irritating,2026-05-31
2,(No title),"​""Disappointed with the order execution speed. There is a consistent price gap of ₹2-₹3 between the price I order at and the price I get. This frequent slippage is directly causing bigger losses, and it has occurred around 5-6 times already. For option/intraday traders, this latency is unacceptable. Please fix this bug.""",2026-05-31
5,(No title),good app,2026-05-31
5,(No title),good,2026-05-31
5,(No title),very good easy manage,2026-05-31
5,(No title),great,2026-05-31
5,(No title),Easy Application,2026-05-31
5,(No title),good,2026-05-31
5,(No title),good,2026-05-31
5,(No title),bahut badiya app,2026-05-31
5,(No title),badhiya,2026-05-31
5,(No title),best of best,2026-05-31
1,(No title),very High brokerage,2026-05-31
5,(No title),trusted 💯,2026-05-31
1,(No title),please don't choose this as your investment platform this is the worst brokerage I have dealt with they have many bugs and they are highly unresponsive,2026-05-31
1,(No title),old version hi theak tha,2026-05-31
5,(No title),Best Application for Investors,2026-05-31
1,(No title),terrible service and customer support. they use chat bots in the name of cost cutting.,2026-05-31
4,(No title),🔥👍,2026-05-31
5,(No title),very good,2026-05-31
5,(No title),good,2026-05-31
4,(No title),best interface,2026-05-31
5,(No title),i first time my exprince,2026-05-31
5,(No title),good,2026-05-31
5,(No title),excellent application,2026-05-31
5,(No title),good 👍,2026-05-31
5,(No title),very good 👍,2026-05-31
5,(No title),good,2026-05-31
5,(No title),nice app,2026-05-31
5,(No title),"The Groww Mutual Fund App is a user-friendly and efficient investment platform that makes mutual fund investing simple for both beginners and experienced investors. With its clean interface, easy account setup, paperless KYC process, and access to a wide range of mutual funds, Groww helps users make informed investment decisions. The app provides transparent information, real-time portfolio tracking, insightful fund analysis, and seamless transactions, making wealth creation accessible and conve",2026-05-31
4,(No title),Very helpful app,2026-05-31
5,(No title),good,2026-05-31
5,(No title),world best app,2026-05-31
5,(No title),number one application,2026-05-31
4,(No title),Good,2026-05-31
5,(No title),very good app,2026-05-31
5,(No title),ok,2026-05-31
5,(No title),good app for grow up for Businessman and also very,2026-05-31
5,(No title),Best investment app,2026-05-31
1,(No title),not interested 🤮🤮🤮,2026-05-31
5,(No title),it is a amazing app,2026-05-31
5,(No title),it's very helpful and easy way to the human body.i trust in groww.,2026-05-31
5,(No title),very good,2026-05-31
1,(No title),Issue with external import with mf central,2026-05-31
4,(No title),good 👍😊😊,2026-05-30
5,(No title),very good,2026-05-30
4,(No title),👍 good,2026-05-30
5,(No title),I am loving the interactive layout. The EMI calculator helped me figure out my exact repayment capacity before choosing the best partner bank. 🤗,2026-05-30
5,(No title),good,2026-05-30
2,(No title),"Recent update of stocks should be included, as it's very useful for them who're not frequently updated for information or recent developments. Detailed development of particular stocks should regularly updated and easily accessible like quaterly results, changes in shareholding pattern, block deals or partnerships etc. Customer support is of very poor quality, they're not able to answer exactly what I was asking for.",2026-05-30
5,(No title),best app for share market use,2026-05-30
1,(No title),IMPROVE YOUR ADS im not able to play my game because ur ads were gliching,2026-05-30
5,(No title),user friendly,2026-05-30
5,(No title),Best trading app for total beginners.,2026-05-30
5,(No title),good,2026-05-30
5,(No title),best,2026-05-30
5,(No title),nice,2026-05-30
5,(No title),everything is going smoothly,2026-05-30
5,(No title),please remove the perental control,2026-05-30
5,(No title),It is a very good app.,2026-05-30
5,(No title),Outstanding loan service and smooth application process ✨️,2026-05-30
5,(No title),good service,2026-05-30
5,(No title),good,2026-05-30
5,(No title),good,2026-05-30
5,(No title),good,2026-05-30
5,(No title),best,2026-05-30
